,URL,Sentence
3013,https://www.seek.co.nz/job/50063110?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"As a Senior Python Developer, you will be reporting to the Head of Data Services as part of a wider team of 9 in development. You will be responsible for end-to-end development from scoping solutions, creating technical documentation, ongoing development of the core back end systems and API, testing and deployment."
3014,https://www.seek.co.nz/job/50063110?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Key Skills
3015,https://www.seek.co.nz/job/50063110?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Python
3016,https://www.seek.co.nz/job/50063110?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Elasticsearch
3017,https://www.seek.co.nz/job/50063110?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Docker
3018,https://www.seek.co.nz/job/50063110?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Kubernetes
3019,https://www.seek.co.nz/job/50063110?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Microservices
3020,https://www.seek.co.nz/job/50063110?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Your Profile
3021,https://www.seek.co.nz/job/50063110?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"You will have at least 4 years Python development experience, excellent communication skills to liaise with people across the business and an interest in Machine Learning. The company is expanding very quickly so this role will provide a challenge for even the most experienced Developer…if you are looking for a senior position in an evolving company where no two days will be the same, this could be the role for you!"
3022,https://www.seek.co.nz/job/50063110?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Apply Today
3023,https://www.seek.co.nz/job/50063110?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Please send your resume in Microsoft Word format by clicking on the apply button or for further information, contact Thomas Hoksbergen, Ian, Sean or Josh in our Auckland office on 09-915-6700."
3024,https://www.seek.co.nz/job/50063110?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Job Reference No: 06900-0010334662
3025,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,About the Role:
3026,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"We are looking for an SRE/DevOps to be a key contributor on the Environments Public Cloud Ops Team. You will help the team in building a user friendly, scalable, and reliable tools framework. "
3027,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"You will work closely with others in Environments teams to help automate cluster build outs, validation, patch deployment, tenant provisioning and other operational tasks. As a more experienced member of the team you will help, guide and mentor fellow team members."
3028,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be, 
3029,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,About the Team:
3030,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,About You:
3031,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,You love solving the complexities of orchestrating a deployment.
3032,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
3033,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"You dislike doing things twice, so you automate each step along the way. "
3034,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
3035,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"You strive to make things self-healing, elastic, automatic, repeatable, and well tested. "
3036,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
3037,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,You are passionate about technology and enjoy investigating new tools and techniques to explore better ways of automating operational tasks.
3038,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
3039,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,You have a Bachelor’s degree in Computer Science/Software Engineering or related discipline or experience.
3040,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
3041,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,High degree of comfort in object oriented and functional programming.
3042,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
3043,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Experience deploying and utilizing one or more: AWS, OpenStack, Azure, Google Cloud Platform."
3044,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
3045,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"You have experience in designing, analyzing and troubleshooting large-scale distributed systems."
3046,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
3047,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"You are an experienced Python, Ruby or Java coder."
3048,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
3049,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Experience implementing, designing, deploying: Docker, Kubernetes, Serverless (Lambda’s)."
3050,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
3051,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Experience with one or more orchestration deployment tools: CloudFormation, Terraform, Ansible, Chef."
3052,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
3053,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Strong background in Linux and Shell Scripting.
3054,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
3055,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Experience with one or more CI tools: Jenkins, TeamCity, Bamboo, Artifactory."
3056,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
3057,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Experience with SQL and MySQL databases.
3058,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
3059,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Excellent documentation skills.
3060,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
3061,https://www.seek.co.nz/job/50063080?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Offering a complete cloud-based ERP solution to thousands of unique customers, some of which have hundreds of thousands of employees, is an interesting prospect!  Add to that an exponentially growing customer base, along with the deployment of a steady stream of new features to delight our customers and you will start to appreciate some of the challenges tackled by Workday’s Environments organization."
3062,https://www.seek.co.nz/job/50063060?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"To be considered, you must be at a Senior or Ninja level, specializing in Siemens PLCs, HMIs."
3063,https://www.seek.co.nz/job/50063060?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Experience in Robotics and machine vision integrations would be highly advantageous.
3064,https://www.seek.co.nz/job/50063060?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Design and implement control systems for complex production machinery in accordance with applicable standards
3065,https://www.seek.co.nz/job/50063060?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"PLC, HMI and Motion Control programming"
3066,https://www.seek.co.nz/job/50063060?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Robot integration
3067,https://www.seek.co.nz/job/50063060?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Machine Vision integration
3068,https://www.seek.co.nz/job/50063060?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Identifying complex problems and review related information to develop options
3069,https://www.seek.co.nz/job/50063060?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Commission machinery to agreed performance criteria
3070,https://www.seek.co.nz/job/50062800?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,In-depth knowledge of SQL and/or other database solutions
3071,https://www.seek.co.nz/job/50062800?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Proficiency in Data warehousing and ETL tools
3072,https://www.seek.co.nz/job/50062800?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Experience in data modelling techniques
3073,https://www.seek.co.nz/job/50062800?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Be able to translate business requirements into conceptual and logical data models
3074,https://www.seek.co.nz/job/50062800?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Ability to create SQL queries, Stored Procedures, and User-Defined Functions."
3075,https://www.seek.co.nz/job/50062800?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Exposure to visualisation and dashboarding (PowerBI, Tableau etc) would be a nice to have"
3076,https://www.seek.co.nz/job/50062800?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Must have good communication skills.
3077,https://www.seek.co.nz/job/50062800?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Ability to multi-task in a fast-paced agile environment with tight deadlines
3078,https://www.seek.co.nz/job/50062800?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Strong customer service skills to both internal and external clients
3079,https://www.seek.co.nz/job/50061875?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,About the role
3080,https://www.seek.co.nz/job/50061875?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Based in the Auckland head office, this role will see you Conduct core credit risk model development and stress testing activities across the bank’s lending portfolios. This is an amazing opportunity to develop in depth knowledge and become a subject matter expert over models and modelling data sources. This role will see you collaborating with the wider team to ensure the banks retail portfolios are maintained to a high standard in line with legislation, regulatory expectations, governance frameworks and policies."
3081,https://www.seek.co.nz/job/50061875?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be, 
3082,https://www.seek.co.nz/job/50061875?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,About you:
3083,https://www.seek.co.nz/job/50061875?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"As a successful candidate for this role, you will have the following:"
3084,https://www.seek.co.nz/job/50061875?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Strong modelling methodologies and knowledge of what affects their performance and quality
3085,https://www.seek.co.nz/job/50061875?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Advanced analytics skills with SAS, SQL, Python or R"
3086,https://www.seek.co.nz/job/50061875?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Broader view over the financial sector and ability to generate insights to mitigate the potential risks that might impact the bank
